,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ct__subpipe_num__num_impute__strategy,param_ct__subpipe_num__poly__degree,param_fsm_1__C,param_fsm_1__max_iter,param_fsm_1__solver,param_fsm_1__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
251,0.09581155776977539,0.003875382919327061,0.007652807235717774,0.0008695120990585652,mean,2,0.01,10000,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.82,0.828,0.81,0.808,0.8336673346693386,0.8199334669338677,0.009947601758406472,321
252,0.14849452972412108,0.005638854586369176,0.008678960800170898,0.0012048680362930744,mean,2,0.01,10000,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.818,0.82,0.812,0.808,0.8316633266533067,0.8179326653306613,0.00808286861759467,329
253,0.18948845863342284,0.04365688299658993,0.011929702758789063,0.0029439909364703566,mean,2,0.01,10000,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.818,0.82,0.812,0.808,0.8316633266533067,0.8179326653306613,0.00808286861759467,329
254,0.21356072425842285,0.03453080030259892,0.014726018905639649,0.0026088698571977353,mean,2,0.01,10000,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.818,0.82,0.812,0.808,0.8316633266533067,0.8179326653306613,0.00808286861759467,329
255,0.18773951530456542,0.03501214460775351,0.012630319595336914,0.0020719516137941408,mean,2,0.01,10000,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.01, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.818,0.82,0.812,0.806,0.8316633266533067,0.8175326653306614,0.008597609979164313,347
256,0.23546390533447265,0.018510875582914015,0.011105966567993165,0.0010619328531388556,mean,2,0.1,10,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
257,0.20372352600097657,0.00760625972809538,0.01125025749206543,0.0017702331509121508,mean,2,0.1,10,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
258,0.16216034889221193,0.004037389081123223,0.010623741149902343,0.0006379772615027544,mean,2,0.1,10,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.852,0.856,0.83,0.818,0.8396793587174348,0.8391358717434869,0.014002637056023167,185
259,0.13924722671508788,0.0037104219949178965,0.010108041763305663,0.0024601423157865165,mean,2,0.1,10,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.858,0.848,0.832,0.816,0.8396793587174348,0.838735871743487,0.014283645960240777,241
260,0.1067469596862793,0.010836956153188944,0.016902589797973634,0.010244131624389275,mean,2,0.1,10,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.842,0.85,0.844,0.822,0.8517034068136272,0.8419406813627255,0.010603193012362908,145
261,0.13651881217956544,0.04503144154534856,0.014644336700439454,0.0031028331151332056,mean,2,0.1,10,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.842,0.85,0.844,0.822,0.8517034068136272,0.8419406813627255,0.010603193012362908,145
262,0.12332067489624024,0.007525172753509013,0.012683534622192382,0.0024116844162871483,mean,2,0.1,10,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.842,0.85,0.844,0.822,0.8517034068136272,0.8419406813627255,0.010603193012362908,145
263,0.10872454643249511,0.006777123666206255,0.010501670837402343,0.0016076127327380116,mean,2,0.1,10,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.842,0.85,0.844,0.822,0.8517034068136272,0.8419406813627255,0.010603193012362908,145
264,0.22479825019836425,0.015217025079833288,0.010387516021728516,0.0016177835621436962,mean,2,0.1,100,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
265,0.21011824607849122,0.017584673249018364,0.012399101257324218,0.002173130644163641,mean,2,0.1,100,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
266,0.16360678672790527,0.027359254960290583,0.009425878524780273,0.001325192695383525,mean,2,0.1,100,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.852,0.856,0.83,0.818,0.8396793587174348,0.8391358717434869,0.014002637056023167,185
267,0.12577486038208008,0.005960374980254606,0.008553600311279297,0.0015008796713633986,mean,2,0.1,100,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.858,0.848,0.832,0.816,0.8396793587174348,0.838735871743487,0.014283645960240777,241
268,0.20848345756530762,0.006444255548478839,0.010338354110717773,0.002278054190181518,mean,2,0.1,100,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
269,0.21081933975219727,0.002840039598772563,0.011318111419677734,0.0011434373166130613,mean,2,0.1,100,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
270,0.21778450012207032,0.016118911590530843,0.011442089080810547,0.0023869153829382764,mean,2,0.1,100,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
271,0.18824076652526855,0.008620579916839417,0.009209966659545899,0.0013630717627071743,mean,2,0.1,100,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
272,0.18740925788879395,0.008879406924801788,0.009065580368041993,0.0010699152935182276,mean,2,0.1,1000,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
273,0.15748515129089355,0.0038261078069315056,0.008964872360229493,0.0013821514596955074,mean,2,0.1,1000,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
274,0.14271965026855468,0.005540838843976958,0.008960580825805664,0.0009676184897385443,mean,2,0.1,1000,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.852,0.856,0.83,0.818,0.8396793587174348,0.8391358717434869,0.014002637056023167,185
275,0.11400823593139649,0.0026986778720223706,0.0083282470703125,0.00105090594895436,mean,2,0.1,1000,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.858,0.848,0.832,0.816,0.8396793587174348,0.838735871743487,0.014283645960240777,241
276,0.21793785095214843,0.013905906278448364,0.008242130279541016,0.0015003939148561206,mean,2,0.1,1000,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
277,0.22351365089416503,0.016741157440350273,0.008149194717407226,0.0007577234332186261,mean,2,0.1,1000,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
278,0.231901216506958,0.01781463355936361,0.00830984115600586,0.0013313941236164828,mean,2,0.1,1000,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
279,0.18548116683959961,0.006953480679972348,0.007984542846679687,0.001056632222395288,mean,2,0.1,1000,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
280,0.17807397842407227,0.011442938629900454,0.010272216796875,0.001544463515934035,mean,2,0.1,10000,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
281,0.1575484275817871,0.004280616507235784,0.008817434310913086,0.0012476168189702486,mean,2,0.1,10000,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
282,0.14103527069091798,0.0029160353169951844,0.008740949630737304,0.0009832194818622194,mean,2,0.1,10000,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.852,0.856,0.83,0.818,0.8396793587174348,0.8391358717434869,0.014002637056023167,185
283,0.11904430389404297,0.0065474865206566575,0.008656740188598633,0.0009324331349267361,mean,2,0.1,10000,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.858,0.848,0.832,0.816,0.8396793587174348,0.838735871743487,0.014283645960240777,241
284,0.22248730659484864,0.012723046673312855,0.008744621276855468,0.0014607642051369283,mean,2,0.1,10000,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
285,0.23353209495544433,0.01606413062230596,0.009008026123046875,0.0014959499191525803,mean,2,0.1,10000,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
286,0.22056269645690918,0.01202806906802536,0.008807373046875,0.0018599374057968084,mean,2,0.1,10000,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
287,0.1869126796722412,0.0034007342371001376,0.010488176345825195,0.0003893387397939169,mean,2,0.1,10000,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 0.1, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.852,0.854,0.83,0.82,0.8396793587174348,0.8391358717434869,0.012933439006030572,185
288,0.2456984043121338,0.01780902266597014,0.008577346801757812,0.0006050822483909764,mean,2,1,10,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.836,0.844,0.836,0.82,0.8416833667334669,0.8355366733466933,0.008381256462950617,265
289,0.2009152889251709,0.007821280289198276,0.008915519714355469,0.0006965765195894917,mean,2,1,10,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.834,0.844,0.836,0.818,0.8416833667334669,0.8347366733466934,0.009124918479222756,285
290,0.17551326751708984,0.010388714728867003,0.009416532516479493,0.0015562625390855961,mean,2,1,10,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.838,0.842,0.836,0.822,0.8416833667334669,0.8359366733466935,0.007325033871621124,249
291,0.11976823806762696,0.007940812796844846,0.009834623336791993,0.0005869016190802938,mean,2,1,10,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.856,0.85,0.834,0.82,0.8416833667334669,0.8403366733466934,0.012603705636418806,169
292,0.08895549774169922,0.006186491989913049,0.009918880462646485,0.0028708740209607273,mean,2,1,10,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.844,0.854,0.856,0.82,0.8557114228456913,0.8459422845691382,0.01369886913823926,105
293,0.09104986190795898,0.0020098170707128007,0.01025252342224121,0.0018872512427954623,mean,2,1,10,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.844,0.854,0.856,0.82,0.8557114228456913,0.8459422845691382,0.01369886913823926,105
294,0.0884058952331543,0.003176439000435672,0.009350252151489259,0.0018519818676818627,mean,2,1,10,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.844,0.854,0.856,0.82,0.8557114228456913,0.8459422845691382,0.01369886913823926,105
295,0.09770398139953614,0.018409828490903588,0.010710668563842774,0.0017195861791436094,mean,2,1,10,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 10, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.844,0.854,0.856,0.82,0.8557114228456913,0.8459422845691382,0.01369886913823926,105
296,0.2485097885131836,0.010442322719226835,0.009966611862182617,0.0011980958950026529,mean,2,1,100,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.836,0.844,0.836,0.82,0.8416833667334669,0.8355366733466933,0.008381256462950617,265
297,0.20302433967590333,0.004858212019648215,0.00811300277709961,0.0007707948341511592,mean,2,1,100,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.834,0.844,0.836,0.818,0.8416833667334669,0.8347366733466934,0.009124918479222756,285
298,0.17135205268859863,0.005834266515705229,0.009155035018920898,0.001184004197008129,mean,2,1,100,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.838,0.842,0.836,0.822,0.8416833667334669,0.8359366733466935,0.007325033871621124,249
299,0.1204136848449707,0.005916992649698514,0.009692716598510741,0.0014374144528870472,mean,2,1,100,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.856,0.85,0.834,0.82,0.8416833667334669,0.8403366733466934,0.012603705636418806,169
300,0.20418210029602052,0.005072336656108191,0.011278390884399414,0.0011359640989713974,mean,2,1,100,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.834,0.842,0.838,0.82,0.843687374749499,0.8355374749498997,0.008461986568523778,257
301,0.21443557739257812,0.009078670419312726,0.010565471649169923,0.0014200684630459451,mean,2,1,100,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.834,0.842,0.838,0.82,0.843687374749499,0.8355374749498997,0.008461986568523778,257
302,0.2230367660522461,0.013317651050029139,0.011458396911621094,0.0019725651015207596,mean,2,1,100,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.834,0.842,0.838,0.82,0.843687374749499,0.8355374749498997,0.008461986568523778,257
303,0.20501470565795898,0.007978818769788912,0.011080169677734375,0.0006596290354607697,mean,2,1,100,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 100, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.834,0.842,0.838,0.82,0.843687374749499,0.8355374749498997,0.008461986568523778,257
304,0.26163949966430666,0.018489044038923135,0.009756088256835938,0.0009443379199225162,mean,2,1,1000,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.836,0.844,0.836,0.82,0.8416833667334669,0.8355366733466933,0.008381256462950617,265
305,0.20955348014831543,0.008317315118432256,0.008193159103393554,0.0007171328961835781,mean,2,1,1000,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.834,0.844,0.836,0.818,0.8416833667334669,0.8347366733466934,0.009124918479222756,285
306,0.17078132629394532,0.007827372770337408,0.010363006591796875,0.0006112069342511943,mean,2,1,1000,liblinear,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.01}",0.838,0.842,0.836,0.822,0.8416833667334669,0.8359366733466935,0.007325033871621124,249
307,0.11872754096984864,0.0097345600814658,0.008675146102905273,0.0016516847376754407,mean,2,1,1000,liblinear,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.1}",0.856,0.85,0.834,0.82,0.8416833667334669,0.8403366733466934,0.012603705636418806,169
308,0.45037450790405276,0.04276684128544525,0.008864402770996094,0.0009947721892410075,mean,2,1,1000,lbfgs,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.0001}",0.836,0.844,0.836,0.82,0.8416833667334669,0.8355366733466933,0.008381256462950617,265
309,0.44849438667297364,0.045318744416019845,0.00881509780883789,0.00137071774381176,mean,2,1,1000,lbfgs,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.001}",0.836,0.844,0.836,0.82,0.8416833667334669,0.8355366733466933,0.008381256462950617,265
310,0.46539864540100095,0.05356591474499242,0.008507013320922852,0.0010587118253849134,mean,2,1,1000,lbfgs,0.01,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.01}",0.836,0.844,0.836,0.82,0.8416833667334669,0.8355366733466933,0.008381256462950617,265
311,0.3231442928314209,0.018567327211573816,0.008978462219238282,0.0013534965963548644,mean,2,1,1000,lbfgs,0.1,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 1000, 'fsm_1__solver': 'lbfgs', 'fsm_1__tol': 0.1}",0.834,0.844,0.836,0.818,0.8416833667334669,0.8347366733466934,0.009124918479222756,285
312,0.2509609699249268,0.02562978889229824,0.008495759963989259,0.0011057325690240433,mean,2,1,10000,liblinear,0.0001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.0001}",0.836,0.844,0.836,0.82,0.8416833667334669,0.8355366733466933,0.008381256462950617,265
313,0.20339398384094237,0.011116564687757407,0.00833878517150879,0.0011997221820115615,mean,2,1,10000,liblinear,0.001,"{'ct__subpipe_num__num_impute__strategy': 'mean', 'ct__subpipe_num__poly__degree': 2, 'fsm_1__C': 1, 'fsm_1__max_iter': 10000, 'fsm_1__solver': 'liblinear', 'fsm_1__tol': 0.001}",0.834,0.844,0.836,0.818,0.8416833667334669,0.8347366733466934,0.009124918479222756,285
